,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date
23,Kapaa,US,22.08,-159.32,5.70594596862793,78.98,100,13.87,90,1537990560
24,Necochea,AR,-38.55,-58.74,18.83950233459473,50.69,74,14.34,92,1537991629
25,Busselton,AU,-33.64,115.35,0,51.59,100,7.63,12,1537991722
26,Den Helder,NL,52.96,4.76,3.526455879211426,62.6,77,14.99,90,1537989900
27,East London,ZA,-33.02,27.91,34.73191833496094,67.07,100,12.77,0,1537991649
28,Sault Sainte Marie,CA,46.49,-84.36,219.1577606201172,51.8,81,14.99,75,1537990800
29,Jamestown,SH,-15.94,-5.72,399,67.07,100,17.25,64,1537991723
30,Bambous Virieux,MU,-20.34,57.76,9.323868751525879,73.4,69,11.41,20,1537988400
31,Ribeira Grande,PT,38.52,-28.7,8.446471214294434,75.2,83,18.34,40,1537990200
32,Arraial Do Cabo,BR,-22.97,-42.02,8.56655216217041,80.6,74,20.8,0,1537988400
33,Comodoro Rivadavia,AR,-45.87,-67.48,0,48.2,61,16.11,75,1537988400
34,Khatanga,RU,71.98,102.47,37.58133316040039,26.39,91,14.67,12,1537991724
35,Samarai,PG,-10.62,150.67,0,77.69,99,15.46,88,1537991724
36,Kardla,EE,58.44,26.57,42.74399948120117,53.6,87,20.8,36,1537987800
37,Port Alfred,ZA,-33.59,26.89,19.96259117126465,62.03,97,9.42,0,1537991725
38,Sur,OM,22.57,59.53,14.28853607177734,84.26,89,3.71,0,1537991725
39,Tocopilla,CL,-22.09,-70.2,9.096888542175293,63.29,88,4.38,0,1537991725
40,Avarua,CK,-21.21,-159.78,19.53422927856445,71.6,94,3.36,90,1537988400
41,Mangai,CD,-4.07,19.59,418.0940551757812,78.95,71,4.16,0,1537991726
42,Clyde River,CA,70.47,-68.59,0.3012078404426575,24.8,79,5.82,75,1537988400
43,Erenhot,CN,43.65,111.97,963.2010498046875,52.31,91,13.11,68,1537991726
44,Vaini,TO,-21.2,-175.2,20,71.6,88,3.36,75,1537988400
45,Cap-Aux-Meules,CA,47.38,-61.86,10.88622188568115,60.8,87,20.8,90,1537990500
46,Chokurdakh,RU,70.62,147.9,30.18990135192871,31.7,95,13.11,92,1537991727
47,Ossora,RU,59.24,163.07,4.950531959533691,40.52,100,22.06,0,1537991727
48,Isangel,VU,-19.55,169.27,0,67.61,100,21.5,100,1537991728
49,Ambon,ID,-3.7,128.18,9.317364692687988,79.4,97,9.86,56,1537991728
50,Biltine,TD,14.53,20.93,516.772705078125,71.66,75,7.07,56,1537991728
51,Portland,AU,-33.35,149.98,917.5521850585938,44.48,94,2.93,92,1537991729
52,Geraldton,CA,49.72,-86.95,341,44.6,87,5.82,90,1537989840
53,Maues,BR,-3.38,-57.72,20.51248741149902,86.69,77,2.59,12,1537991595
54,Hobart,AU,-42.88,147.33,9.245833396911621,42.8,70,10.29,0,1537990200
55,Bluff,NZ,-46.6,168.33,40,49.25,100,15.46,76,1537991730
56,Cape Town,ZA,-33.93,18.42,26.87131690979004,59,77,14.99,75,1537988400
57,Port Blair,IN,11.67,92.75,0,82.01,100,9.98,92,1537991699
58,Torbay,CA,47.66,-52.73,0,55.4,43,13.87,40,1537988400
59,Eureka,US,40.8,-124.16,21.05288505554199,64.4,68,10.29,1,1537990500
60,Ushuaia,AR,-54.81,-68.31,0.5544959902763367,46.4,42,9.98,0,1537988400
61,Praia Da Vitoria,PT,38.73,-27.07,42.23834609985352,77,78,20.6,75,1537988400
62,Zabol,IR,31.03,61.49,481.7999267578125,78.8,19,13.87,0,1537988400
63,Shache,CN,38.42,77.24,1237.819580078125,55.1,36,5.61,88,1537991732
64,Ponnani,IN,10.77,75.93,8.050666809082031,78.8,83,2.59,40,1537988400
65,Punta Arenas,CL,-53.16,-70.91,19.48355484008789,48.2,39,13.87,0,1537988400
66,Georgetown,SH,-7.93,-14.42,1.622661471366882,75.8,100,18.37,12,1537991732
67,Dingle,IE,52.14,-10.27,8.13599967956543,55.55,98,10.87,0,1537991733
68,Bonavista,CA,48.65,-53.11,9.034667015075684,53.84,84,19.93,56,1537991629
69,Juneau,US,58.3,-134.42,6.506402015686035,51.08,100,6.93,90,1537989120
70,Vestmannaeyjar,IS,63.44,-20.27,8.410666465759277,42.23,99,7.4,44,1537991734
71,Muktsar,IN,30.47,74.52,202.5212707519531,73.37,82,2.71,0,1537991734
72,Hamilton,BM,32.3,-64.78,12.58555698394775,80.6,65,10.29,75,1537988100
73,Hermanus,ZA,-34.42,19.24,23.73564338684082,56.99,64,9.42,8,1537991734
74,Berlevag,NO,70.86,29.09,3.003159761428833,35.6,80,4.7,0,1537987800
75,Longyearbyen,SJ,78.22,15.64,16.40800094604492,24.8,62,12.75,40,1537987800
76,Saint-Philippe,RE,-21.36,55.77,29.17001724243164,71.6,60,5.82,20,1537990200
77,Esperance,AU,-33.86,121.89,12.19911098480225,50.24,92,5.73,88,1537991735
78,Yellowknife,CA,62.45,-114.38,199.0788269042969,32,98,16.11,75,1537988400
79,Komsomolskiy,RU,67.55,63.78,220.2922210693359,44.84,98,9.64,92,1537991586
80,Harper,LR,4.38,-7.71,9.742449760437012,77.51,100,10.54,76,1537991736
81,San Roque,PH,12.54,124.87,0.78126460313797,82.55,99,21.39,56,1537991736
82,Kailua,US,21.39,-157.74,0.002804932650178671,86,72,6.93,40,1537988220
83,Barcelos,BR,-0.97,-62.93,31.05726432800293,96.32,39,3.83,0,1537991737
84,Zhangjiakou,CN,40.77,114.88,720.6937255859375,42.59,95,2.71,44,1537991737
85,Del Rio,US,29.36,-100.9,290.896240234375,86.18,63,9.17,75,1537989480
86,Vilcun,CL,-38.65,-72.23,342.27734375,45.47,96,8.08,92,1537991738
87,Adrar,DZ,27.87,-0.29,255.7840728759766,93.2,26,16.11,12,1537988400
88,Hilo,US,19.71,-155.08,16.21504974365234,84.92,69,3.36,1,1537987980
89,Sepolno Krajenskie,PL,53.45,17.53,124.1564102172852,55.4,47,16.11,90,1537990200
90,Norman Wells,CA,65.28,-126.83,61,32,71,2.24,75,1537988400
91,Paraiso,MX,24.01,-104.61,1874.354614257812,75.2,44,3.36,40,1537987500
92,Katsuura,JP,33.93,134.5,38.92872619628906,66.2,82,13.87,75,1537989300
93,Ngunguru,NZ,-35.62,174.5,12.92088890075684,56.54,100,11.32,12,1537991740
94,Mar Del Plata,AR,-46.43,-67.52,29.3094654083252,47.36,63,13,76,1537991567
95,Lorca,ES,37.67,-1.7,333.4395751953125,64.01,99,4.94,92,1537991740
96,Yulara,AU,-25.24,130.99,505.0738830566406,53.6,25,5.82,0,1537988400
97,Prokudskoye,RU,55.01,82.46,117.1191101074219,51.8,81,2.24,0,1537988400
98,Luderitz,NA,-26.65,15.16,35.71016693115234,55.37,79,16.24,0,1537991656
99,Nizhniy Kuranakh,RU,58.84,125.49,342.9804382324219,41.06,77,6.4,0,1537991741
100,Bathsheba,BB,13.22,-59.52,-0.09775867313146591,86,70,20.8,20,1537988400
101,Saskylakh,RU,71.97,114.09,65.09505462646484,22.61,87,8.41,0,1537991742
102,Ahipara,NZ,-35.17,173.16,0,55.91,88,9.64,64,1537991742
103,Nome,US,30.04,-94.42,12.45242214202881,89.6,64,5.82,40,1537989300
104,Basco,PH,20.45,121.97,23.84533309936523,83.27,98,30.33,68,1537991743
105,Pisco,PE,-13.71,-76.2,22,71.6,30,11.41,40,1537988400
106,Hasaki,JP,35.73,140.83,7.761064052581787,60.8,93,17.22,75,1537988400
107,Sao Filipe,CV,14.9,-24.5,60.35427093505859,78.77,96,15.23,68,1537991744
108,Kodiak,US,39.95,-94.76,292.7092895507812,69.08,30,12.75,1,1537987980
109,Alice Springs,AU,-23.7,133.88,581.9558715820312,48.2,21,5.82,0,1537990200
110,Waitara,NZ,-39,174.24,0.7183287739753723,54.29,95,11.77,48,1537991744
111,Bougouni,ML,11.42,-7.49,359.4195556640625,77.51,80,3.71,0,1537991745
112,Kieta,PG,-6.22,155.63,43.40310287475586,76.88,100,9.53,32,1537991745
113,Bandarbeyla,SO,9.49,50.81,126.2746429443359,77.24,98,16.35,32,1537991745
114,Hastings,NZ,-39.64,176.84,9,49.34,100,5.5,64,1537991746
115,Narsaq,GL,60.91,-46.05,1.743739247322083,39.2,55,4.7,75,1537987800
116,Bredasdorp,ZA,-34.53,20.04,80.48450469970703,66.2,45,11.41,48,1537988400
117,San Andres,CO,8.22,-76.58,240.1791534423828,80.6,78,11.41,75,1537988400
118,Ancud,CL,-41.87,-73.83,4.688848495483398,52.49,58,5.28,68,1537991747
119,Andenes,NO,69.31,16.12,7.996444225311279,39.2,86,26.4,75,1537989600
120,Salvador,BR,-12.98,-38.48,27.96116828918457,82.4,69,16.11,20,1537988400
121,Husavik,IS,66.04,-17.34,26.36935615539551,41,75,3.36,75,1537988400
122,Blythe,US,33.61,-114.59,82.63550567626953,103.52,12,4.83,0,1537991748
123,Pantabangan,PH,15.81,121.14,280.1460571289062,73.19,100,2.37,68,1537991748
124,Chuy,UY,-33.69,-53.46,22.76799964904785,63.83,91,15.46,12,1537991590
125,Touros,BR,-5.2,-35.46,8.350008964538574,78.95,78,18.37,12,1537991629
126,Vao,NC,-22.67,167.48,75.80432891845703,69.68,100,19.6,56,1537991749
127,Oistins,BB,13.07,-59.53,57.91387557983398,86,70,20.8,20,1537988400
128,Bull Savanna,JM,17.89,-77.59,282.7328796386719,83.72,67,6.06,56,1537991750
129,Carnarvon,ZA,-30.97,22.13,1252.569213867188,44.75,43,4.94,0,1537991610
130,Moron,MN,47.38,110.32,1103.710205078125,48.53,99,9.98,92,1537991750
131,Nanortalik,GL,60.14,-45.24,1,38.09,96,3.83,92,1537991588
132,Castro,CL,-42.48,-73.76,7.78806734085083,50.69,65,3.49,92,1537991751
133,Evensk,RU,61.92,159.24,2,38.45,100,8.19,0,1537991751
134,Tuktoyaktuk,CA,69.44,-133.03,0,28.4,79,13.87,75,1537988400
135,Berbera,SO,10.44,45.01,4.563555717468262,62.57,65,1.81,0,1537991751
136,Lebu,CL,-37.62,-73.65,183.1880493164062,53.21,98,5.84,92,1537991752
137,Arlit,NE,18.74,7.39,424,80.39,19,5.73,8,1537991752
138,Leningradskiy,RU,69.38,178.42,7.491461753845215,39.89,96,15.01,20,1537991752
139,Jertih,MY,5.74,102.5,16.59199905395508,78.8,88,3.36,75,1537988400
140,Puerto Ayora,EC,-0.74,-90.35,39.42396926879883,78.8,65,8.05,75,1537988400
141,Atuona,PF,-9.8,-139.03,18.34078025817871,78.68,100,12.77,0,1537991753
142,New Norfolk,AU,-42.78,147.06,26.50635147094727,42.8,70,10.29,0,1537990200
143,Haines Junction,CA,60.75,-137.51,594,42.95,54,2.59,80,1537991753
144,Faanui,PF,-16.48,-151.75,35.43472671508789,78.14,100,14.12,0,1537991754
145,Semey,KZ,50.41,80.25,208.8835601806641,45.2,85,2.59,0,1537991754
146,Klaksvik,FO,62.23,-6.59,0,48.2,87,11.41,75,1537987800
147,Stornoway,GB,58.21,-6.39,3.102343082427979,50,93,3.36,92,1537989600
148,Nikolskoye,RU,59.7,30.79,25.57333374023438,51.8,87,4.47,75,1537988400
149,Seoul,KR,37.57,126.98,40.28593444824219,57.2,71,3.36,0,1537988400
150,Tasiilaq,GL,65.61,-37.64,67.22933197021484,35.6,80,3.36,75,1537987800
151,Filingue,NE,14.35,3.32,224,83.9,59,5.39,0,1537991755
152,Kahului,US,20.89,-156.47,1,87.98,83,10.29,90,1537990140
153,Yar-Sale,RU,66.83,70.83,5.879111289978027,52.04,88,17.47,44,1537991756
154,Port Said,EG,25.34,30.55,55.37074279785156,78.32,41,6.51,36,1537991756
155,Bajil,YE,15.06,43.29,190.8113250732422,74.18,71,3.04,0,1537991756
156,Baker City,US,44.77,-117.83,1053.718017578125,66.92,4,2.71,1,1537988160
157,Kavaratti,IN,10.57,72.64,-9.331127166748047,83,100,9.98,48,1537991757
158,Loding,NO,67.3,14.75,20.06627082824707,44.6,70,33.33,75,1537989600
159,Lukulu,ZM,-14.38,23.24,1047.607055664062,72.74,39,5.17,0,1537991757
160,Pangnirtung,CA,66.15,-65.72,-0.4377046525478363,35.6,74,3.36,40,1537988400
161,Deputatskiy,RU,69.3,139.9,555.3107299804688,23.87,92,3.15,76,1537991684
162,San Vicente,PH,14.11,122.87,32.6977653503418,82.91,100,18.03,56,1537991758
163,Meadow Lake,CA,54.13,-108.44,480,53.6,46,20.8,75,1537988400
164,Middleton,CA,44.94,-65.07,18.10632514953613,71.6,83,18.34,75,1537988400
165,Fortuna,US,40.6,-124.16,25.8753662109375,64.4,68,10.29,1,1537990500
166,Maldonado,UY,-34.91,-54.96,35.62755584716797,59,93,14.99,90,1537988400
167,Aklavik,CA,68.22,-135.01,5.6412672996521,30.2,68,4.7,75,1537988400
168,Srandakan,ID,-7.94,110.25,23.20000076293945,67.88,100,3.38,80,1537991760
169,Rawson,AR,-43.3,-65.11,9.689777374267578,50.06,43,11.65,36,1537991760
170,Inhambane,MZ,-23.87,35.38,0.8595555424690247,78.8,88,11.41,20,1537988400
171,Naze,JP,28.37,129.48,252.3103332519531,77.96,100,28.1,76,1537991761
172,Beringovskiy,RU,63.05,179.32,29.9882984161377,46.37,95,24.96,92,1537991761
173,Boda,CF,4.32,17.47,505.3049011230469,70.04,96,2.37,20,1537991761
174,Usogorsk,RU,63.43,48.71,100,40.43,89,9.19,92,1537991762
175,Beidao,CN,34.57,105.89,1090,49.43,91,2.59,56,1537991762
176,Talnakh,RU,69.49,88.39,78.85778045654297,40.79,94,18.7,100,1537991762
177,Sorland,NO,67.67,12.69,21.73244476318359,42.8,100,20.8,75,1537987800
178,Yangambi,CD,0.77,24.47,435.1554565429688,74.9,88,2.04,8,1537991763
179,Muros,ES,42.77,-9.06,103.7368392944336,69.8,64,3.36,0,1537990200
180,Upernavik,GL,72.79,-56.15,0,34.22,100,26.53,92,1537991593
181,Gainesville,US,29.65,-82.33,51.93955993652344,93.02,43,3.94,75,1537990500
182,Dikson,RU,73.51,80.55,40.83399200439453,41.96,88,30.89,88,1537991618
183,Shimoda,JP,34.7,138.93,80.11146545410156,64.4,93,4.7,75,1537987860
184,Zelenoborskiy,RU,66.84,32.36,58.05511093139648,42.95,100,4.27,92,1537991764
185,Saint Andrews,CA,45.08,-67.06,27.21219062805176,66.08,86,16.69,92,1537991764
186,Roma,AU,-26.57,148.79,303.090576171875,52.4,91,3.83,0,1537991765
187,Mogadishu,SO,2.04,45.34,12.77535533905029,79.22,98,12.77,80,1537991765
188,Havoysund,NO,71,24.66,18.35591125488281,35.6,93,8.05,0,1537989600
189,Hithadhoo,MV,-0.6,73.08,1.010560035705566,80.57,100,9.75,76,1537991765
190,The Valley,AI,18.22,-63.06,26.54723358154297,87.8,66,16.11,40,1537988400
191,Mahebourg,MU,-20.41,57.7,16.92088890075684,73.4,69,11.41,20,1537988400
192,Goya,AR,-29.14,-59.27,39.35503387451172,74.54,81,6.62,48,1537991766
193,Great Yarmouth,GB,52.61,1.73,2.507060289382935,59,82,5.82,0,1537989600
194,Gavirate,IT,45.84,8.72,246.2212066650391,55.4,76,3.36,0,1537989600
195,Sakaraha,MG,-22.91,44.53,460.3528442382812,66.44,61,3.83,8,1537991767
196,Kitami,JP,43.8,143.9,65.36732482910156,51.5,100,3.6,92,1537991767
197,Lincoln,NZ,-43.64,172.49,10,46.4,70,4.7,12,1537990200
198,Moindou,NC,-21.69,165.68,14.3768892288208,55.4,87,4.38,0,1537990200
199,Hwange,ZW,-18.35,26.5,740.7236328125,72.29,30,8.41,0,1537991768
200,Victoria,SC,-4.62,55.45,10.16719436645508,80.6,74,12.75,40,1537988400
201,Baybay,PH,10.68,124.8,4.27473783493042,80.21,90,12.1,88,1537991769
202,Perpignan,FR,42.7,2.88,31.14482879638672,64.4,72,5.82,0,1537990200
203,Havre-Saint-Pierre,CA,50.23,-63.6,0,51.8,100,5.82,90,1537990320
204,Great Falls,US,47.5,-111.29,1019.585571289062,64.94,30,12.75,1,1537987980
205,Jumla,NP,29.28,82.18,2396.733642578125,35.39,87,2.82,0,1537991770
206,Tripoli,LY,32.88,13.19,16.69887542724609,76.25,100,18.48,36,1537991765
207,Dakar,SN,14.69,-17.45,9.650919914245605,78.8,88,12.88,0,1537988400
208,Hualmay,PE,-11.1,-77.61,42.24533462524414,69.77,65,5.61,12,1537991590
209,Ketchikan,US,55.34,-131.65,0,53.96,96,12.75,90,1537988160
210,Cairns,AU,-16.92,145.77,3.349555492401123,64.4,88,9.17,20,1537990200
211,Arauca,CO,5.11,-75.7,916.4737548828125,78.8,64,6.93,75,1537988400
212,Zhaozhou,CN,45.71,125.27,149.3477783203125,42.05,86,5.28,0,1537991772
213,Padang,ID,-0.92,100.36,8.1289701461792,81.29,100,3.83,12,1537991772
214,Basudebpur,IN,21.14,86.74,11.18076801300049,82.37,100,10.09,88,1537991772
215,Hami,CN,42.84,93.51,769.668212890625,42.77,62,8.63,0,1537991589
216,San Cristobal,EC,-1.02,-79.44,97.5453109741211,66.53,100,3.27,68,1537991773
217,Cidreira,BR,-30.17,-50.22,18.51212882995605,71.3,97,3.15,76,1537991773
218,Saint-Augustin,CA,45.63,-73.98,58.34607696533203,73.4,83,11.41,90,1537989900
219,Puerto Del Rosario,ES,28.5,-13.86,22.77594184875488,77,73,8.05,20,1537990200
220,Cockburn Town,BS,24.03,-74.52,11.29798412322998,83.45,96,19.04,64,1537991774
221,Upata,VE,8.02,-62.41,357.9715576171875,84.89,65,5.28,68,1537991774
222,Asyut,EG,27.18,31.19,63.16282272338867,82.4,51,11.41,0,1537988400
223,Bryan,US,30.67,-96.37,115.0172958374023,90.5,52,5.82,40,1537989300
224,Wajima,JP,37.4,136.9,2.24234414100647,64.55,100,8.86,88,1537991775
225,Gold Coast,AU,-28,153.41,2.172795534133911,59,100,5.82,90,1537990200
226,Collie,AU,-33.36,116.15,198.0740509033203,40.7,90,4.16,0,1537991775
227,Cherskiy,RU,68.75,161.3,1,27.2,91,3.49,44,1537991574
228,Fray Bentos,UY,-33.13,-58.3,20.34855842590332,70.4,71,14.23,92,1537991776
229,Luganville,VU,-15.51,167.18,48.00606918334961,77.6,100,14,92,1537991776
230,Hlinsko,CZ,49.76,15.91,562.4999389648438,51.8,50,2.24,0,1537988400
231,Ugoofaaru,MV,5.67,73,-2.783791780471802,83.09,100,12.21,92,1537991777
232,Outlook,CA,51.48,-107.04,537.1432495117188,57.8,43,21.16,80,1537991780
233,Namatanai,PG,-3.66,152.44,0,82.82,100,13,20,1537991668
234,Guerrero Negro,MX,27.97,-114.04,3.264889001846313,83.9,47,11.21,0,1537991780
235,Fasa,IR,28.94,53.65,1368,71.6,24,4.7,0,1537988400
236,Pervomayskoye,RU,57.07,86.23,107.636962890625,50.96,97,7.74,56,1537991781
237,Tiksi,RU,71.64,128.87,33.85548782348633,31.79,94,11.21,88,1537991781
238,Hambantota,LK,6.12,81.12,0.504149317741394,78.59,100,8.52,56,1537991782
239,Surman,LY,32.76,12.57,5,77.24,100,18.59,44,1537991782
240,Flagstaff,US,35.2,-111.65,2105.319580078125,86,17,3.15,1,1537990500
241,Huarmey,PE,-10.07,-78.15,12,73.55,50,4.27,0,1537991783
242,Gizo,SB,-8.1,156.84,0.09344000369310379,82.01,100,22.73,68,1537991783
243,Ucluelet,CA,48.94,-125.55,17.36430168151855,62.6,77,4.7,5,1537988400
244,Okhotsk,RU,59.36,143.24,7.531555652618408,36.65,100,3.27,12,1537991783
245,Saquena,PE,-4.67,-73.52,113.4116744995117,86.6,72,3.6,32,1537991784
246,Yumen,CN,40.29,97.04,1508.565307617188,41.24,42,10.65,0,1537991784
247,Bethel,US,60.79,-161.76,0,46.94,92,5.84,90,1537987980
248,Lucapa,AO,-8.42,20.74,945.284423828125,70.85,80,3.71,8,1537991785
249,Maiduguri,NG,11.84,13.15,328.8257751464844,78.59,70,2.26,12,1537991786
250,Englewood,US,39.65,-104.99,1633.669677734375,69.8,27,4.72,5,1537991220
251,Bilma,NE,18.69,12.92,358.260009765625,79.22,23,5.95,0,1537991786
252,Mbandaka,CD,0.05,18.26,311.22509765625,74.9,89,2.59,44,1537991786
253,Byron Bay,AU,-28.65,153.62,24.4735050201416,59,100,5.82,90,1537990200
254,Kulhudhuffushi,MV,6.62,73.07,7.826666831970215,80.39,100,10.54,24,1537991787
255,Severo-Kurilsk,RU,50.68,156.12,11.84739112854004,47.27,98,15.46,12,1537991787
256,Poum,NC,-20.23,164.02,0,71.3,100,16.8,0,1537991788
257,Kalinagar,IN,28.62,80.08,190.9008941650391,74.54,91,2.04,68,1537991788
258,Kavieng,PG,-2.57,150.8,12.332444190979,84.62,100,9.98,0,1537991788
259,Sitka,US,37.17,-99.65,576.9644775390625,64.55,54,5.73,68,1537991789
260,Askarovo,RU,53.34,58.51,500.2728881835938,62.6,36,13.42,75,1537988400
261,Vestmanna,FO,62.16,-7.17,225.9813385009766,48.2,87,11.41,75,1537987800
262,Vostok,RU,46.45,135.83,408.3706359863281,30.17,88,2.82,0,1537991790
263,Pevek,RU,69.7,170.27,1.159379720687866,39.89,100,11.43,32,1537991790
264,Belaya Gora,RU,68.54,146.19,38.87919998168945,29.72,94,5.73,76,1537991790
265,San Fernando,MX,24.85,-98.15,39.73333358764648,94.97,45,13,12,1537991603
266,Dolinsk,RU,47.32,142.8,28.5737361907959,32,100,4.47,20,1537988400
267,Lorengau,PG,-2.02,147.27,0.950973629951477,82.28,100,4.94,8,1537991791
268,Tanout,NE,14.97,8.88,525.6383666992188,91.73,17,11.1,12,1537991791
269,Hofn,IS,64.25,-15.21,0,39.2,60,8.05,20,1537988400
270,Fengzhen,CN,40.43,113.15,1193.712768554688,45.2,100,2.82,80,1537991792
271,Srednekolymsk,RU,67.46,153.71,19.20132446289062,29,96,2.82,80,1537991792
272,Bilibino,RU,68.06,166.44,289.3186645507812,29.54,82,3.71,88,1537991792
273,Cabo San Lucas,MX,22.89,-109.91,13.43345355987549,89.6,62,6.93,40,1537987680
274,Miquelon,PM,47.1,-56.38,4.786868095397949,55.4,76,21.92,75,1537988400
275,Huercal-Overa,ES,37.39,-1.95,273.3362426757812,70.58,100,16.69,68,1537991504
276,Alofi,NU,-19.06,-169.92,63.18806838989258,77,73,10.29,56,1537988400
277,Hobyo,SO,5.35,48.53,2.032588720321655,77.06,86,16.58,12,1537991794
278,Sinnamary,GF,5.38,-52.96,4.192888736724854,83.36,93,17.13,0,1537991794
279,Kattivakkam,IN,13.22,80.32,6.020444393157959,84.2,79,6.93,40,1537990200
280,Maragogi,BR,-9.01,-35.22,13.03901863098145,76.7,81,10.42,92,1537991795
281,Salinopolis,BR,-0.61,-47.36,0,81.56,95,17.81,56,1537991795
282,Nokaneng,BW,-19.66,22.19,956.4468383789062,81.29,34,5.39,92,1537991795
283,Porto Murtinho,BR,-21.7,-57.88,79.14044189453125,89.84,58,6.96,8,1537991796
284,Keighley,GB,53.87,-1.9,96.39806365966797,62.6,87,10.29,75,1537989600
285,Yeniseysk,RU,58.45,92.17,78.01777648925781,31.25,90,2.37,68,1537991796
286,Pilar,PY,-26.86,-58.3,59.3345947265625,74.09,88,8.52,92,1537991797
287,San Patricio,MX,19.22,-104.7,0.9677748084068298,86,74,17.22,75,1537987260
288,Turukhansk,RU,65.8,87.96,39.46675109863281,40.88,91,15.01,92,1537991797
289,Los Llanos De Aridane,ES,28.66,-17.92,329.769287109375,75.2,83,9.17,20,1537990200
290,Fukue,JP,35.03,136.69,2.637139320373535,66.2,88,11.41,90,1537988400
291,Port Elizabeth,ZA,-33.92,25.57,34.40129089355469,59,82,4.7,0,1537988880
292,Jizan,SA,16.89,42.56,8.766831398010254,93.2,67,5.82,0,1537988400
293,College,US,64.86,-147.8,134.5596923828125,44.78,87,3.36,75,1537988280
294,Hammerfest,NO,70.66,23.68,90.9511489868164,44.6,93,8.05,0,1537989600
295,Jega,NG,12.22,4.38,209.6648864746094,79.94,76,5.39,0,1537991799
296,Tsiroanomandidy,MG,-18.77,46.05,864.1361694335938,66.89,48,4.61,36,1537991800
297,Saint George,BM,32.38,-64.68,16.84353828430176,80.6,65,10.29,75,1537988100
298,Nuuk,GL,64.17,-51.74,1,37.4,69,9.17,75,1537987800
299,Ulladulla,AU,-35.36,150.48,22.79999923706055,42.8,100,9.17,20,1537988400
300,Belford Roxo,BR,-22.77,-43.4,13.78570652008057,93.2,38,5.82,24,1537988400
301,North Bend,US,43.41,-124.22,2.032730340957642,71.96,45,4.38,1,1537989300
302,Kupino,RU,54.36,77.31,121.8239974975586,50.42,86,4.94,36,1537991801
303,Vardo,NO,70.37,31.11,2.702222108840942,42.8,70,8.05,75,1537987800
304,Port Hedland,AU,-20.31,118.58,10,66.2,82,9.17,0,1537990200
305,Ludvika,SE,60.15,15.18,157.0058288574219,48.2,52,11.41,0,1537989600
306,Katobu,ID,-4.94,122.53,87.24622344970703,76.25,100,5.06,8,1537991682
307,Natitingou,BJ,10.31,1.38,457.7507934570312,76.34,86,4.83,12,1537991803
308,Claveria,PH,8.61,124.89,636.2506713867188,67.43,100,4.38,0,1537991803
309,Jinchang,CN,38.52,102.19,1524.046752929688,40.88,93,13.22,92,1537991803
310,Djibo,BF,14.1,-1.63,306.8595581054688,78.05,73,3.83,0,1537991804
311,Bovolone,IT,45.26,11.12,25.15484428405762,57.2,66,3.36,0,1537989600
312,Vila Velha,BR,-3.71,-38.6,11.18488883972168,84.2,62,14.99,20,1537988400
313,Labytnangi,RU,66.66,66.39,50.66133499145508,46.01,87,14.9,12,1537991804
314,Cayenne,GF,4.94,-52.33,10.96581745147705,82.4,88,8.05,8,1537990200
315,Broome,AU,-17.97,122.23,19.75914192199707,69.8,100,4.7,8,1537990200
